_id,level,max_velocity,name,type,type_std
228021173,1,80.0,Quốc lộ 1,trunk,trunk
228021174,2,60.0,Quốc lộ 1,primary,primary
228077597,3,,Nguyễn Văn Linh,primary_link,primary
228096692,3,,Quốc Lộ 50,secondary,secondary
228096693,3,,Cầu Nhị Thiên Đường 2,secondary,secondary
228096694,3,,Cầu Nhị Thiên Đường 1,secondary,secondary
228096695,3,,Quốc Lộ 50,secondary,secondary
228096696,3,,Cầu Nhị Thiên Đường 2,secondary,secondary
228096697,3,,Quốc Lộ 50,secondary,secondary
228325944,3,,Lê Văn Linh,primary_link,primary
228325946,3,,Lê Văn Linh,primary_link,primary
228335956,3,,nan,secondary_link,secondary
228336208,3,,nan,secondary_link,secondary
228358833,4,,Đường số 8,tertiary,tertiary
228359236,4,,Cầu Nguyễn Văn Cừ,tertiary,tertiary
229485690,1,60.0,Đường hầm sông Sài Gòn,trunk,trunk
229485691,1,60.0,Đường hầm sông Sài Gòn,trunk,trunk
230076501,3,,Trần Văn Giàu,secondary,secondary
230076506,4,,Đường A,tertiary,tertiary
230934665,2,,Cách Mạng Tháng Tám,primary,primary
230934666,4,,Võ Văn Tần,tertiary,tertiary
230934667,2,,Cách Mạng Tháng Tám,primary,primary
230935039,2,,Nguyễn Thị Minh Khai,primary,primary
230935041,2,,Cách Mạng Tháng Tám,primary,primary
231042714,4,,Hồ Văn Long,unclassified,unclassified
231045738,4,,Số 7,tertiary,tertiary
231045827,4,,Đường số 4,unclassified,unclassified
231052867,3,,nan,secondary_link,secondary
231053171,3,,Nguyễn Thị Thập,secondary_link,secondary
231879310,2,60.0,Cầu Kênh 1,primary,primary
231879311,2,60.0,Võ Trần Chí,primary,primary
231879312,2,60.0,Cầu Kênh 1,primary,primary
231879435,2,60.0,Cống Cái Trung,primary,primary
231879436,2,60.0,Võ Trần Chí,primary,primary
231879437,2,60.0,Cống Cái Trung,primary,primary
231879443,2,60.0,Cầu Kênh 10,primary,primary
231879444,2,60.0,Võ Trần Chí,primary,primary
231879445,2,60.0,Cầu Kênh 10,primary,primary
231879446,2,60.0,Võ Trần Chí,primary,primary
231879516,4,,Cầu Cái Tâm,tertiary,tertiary
231977547,2,,Quang Trung,primary,primary
231978076,3,,Đinh Tiên Hoàng,secondary,secondary
231981989,2,,Xô Viết Nghệ Tĩnh,primary,primary
231981990,2,,Xô Viết Nghệ Tĩnh,primary,primary
231982479,2,,Xô Viết Nghệ Tĩnh,primary,primary
231983062,2,,Nguyễn Thị Minh Khai,primary,primary
231983063,2,,Cầu Thị Nghè,primary,primary
231983437,3,,nan,primary_link,primary
231983460,4,,Đinh Tiên Hoàng,tertiary,tertiary
232401644,2,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,primary,primary
232497858,2,,Nguyễn Tất Thành,primary,primary
232504352,4,,Phan Xích Long,tertiary_link,tertiary
232504353,4,,Phan Xích Long,tertiary_link,tertiary
232504355,4,,Phan Xích Long,tertiary,tertiary
232542166,3,,Nguyễn Hữu Thọ,secondary,secondary
232542188,4,,Đào Trí,unclassified,unclassified
232595316,2,,Trường Chinh,primary,primary
232595317,2,,Trường Chinh,primary,primary
232601779,3,,Nguyễn Xiển,secondary,secondary
232601780,3,,Nguyễn Xiển,secondary,secondary
232601781,3,,Nguyễn Xiển,secondary,secondary
232604863,4,,nan,unclassified,unclassified
233001258,4,,Bến Mễ Cốc,unclassified,unclassified
233001259,4,,Bến Mễ Cốc,tertiary,tertiary
233001262,4,,Cầu Gò Công,tertiary,tertiary
233001264,4,,Lưu Hữu Phước,unclassified,unclassified
233001265,4,,Lưu Hữu Phước,unclassified,unclassified
233001268,2,,Tôn Ðức Thắng,primary,primary
233001270,4,,Xóm Củi,tertiary,tertiary
233001271,4,,Xóm Củi,tertiary,tertiary
233001287,4,,nan,tertiary,tertiary
233001289,4,,Bến Mễ Cốc,tertiary,tertiary
233001290,4,,nan,tertiary,tertiary
233084345,2,,nan,primary,primary
233084704,4,,Cầu Sa,unclassified,unclassified
233084705,4,,Lê Thị Hà,unclassified,unclassified
233085925,4,,Đặng Công Bỉnh,tertiary,tertiary
233101472,4,,Vtt,unclassified,unclassified
233101476,4,,Phạm Thái Bường,tertiary,tertiary
233101480,3,,Nguyễn Bình,secondary,secondary
233101485,4,,Nguyễn Bình,tertiary,tertiary
233101487,4,,nan,tertiary,tertiary
233101490,4,,nan,tertiary,tertiary
233101493,4,,Nguyễn Bình,tertiary,tertiary
233101502,4,,Nguyễn Bình,tertiary,tertiary
233468795,4,,Nguyễn Xí,tertiary,tertiary
233468796,4,,Nguyễn Xí,tertiary,tertiary
233469173,3,,Đinh Bộ Lĩnh,primary_link,primary
233470083,4,,nan,unclassified,unclassified
233470085,2,,Cầu Ông Dầu,primary,primary
233470087,2,,Quốc lộ 13,primary,primary
233470089,3,,nan,primary_link,primary
233470090,2,,Quốc lộ 13,primary,primary
233471184,3,,nan,primary_link,primary
233471185,2,,Quốc lộ 13,primary,primary
233471186,2,,Cầu Đúc Nhỏ,primary,primary
233471358,4,,Quốc lộ 1,tertiary,tertiary
233471359,4,,Cầu Bình Phước 2,tertiary,tertiary
234508246,3,,nan,trunk_link,unknown
234901525,3,,Nguyễn Hữu Trí,secondary,secondary
234901526,3,,Nguyễn Hữu Trí,secondary,secondary
234901529,1,80.0,Quốc lộ 1,trunk,trunk
234901530,1,80.0,Cầu,trunk,trunk
234901532,1,80.0,Cầu,trunk,trunk
234901534,4,,Tân Long,tertiary,tertiary
234901539,4,,Tân Long,tertiary,tertiary
234919083,4,,Đường số 41,unclassified,unclassified
234919086,4,,Đường số 51,unclassified,unclassified
235082397,1,60.0,Xa Lộ Hà Nội,trunk,trunk
235083025,1,60.0,Mai Chí Thọ,trunk,trunk
235240682,3,,nan,primary_link,primary
235240683,2,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,primary,primary
235240684,3,,nan,primary_link,primary
235283467,2,,3 Tháng 2,primary,primary
235399808,3,,Lê Đại Hành,secondary,secondary
235399809,3,,nan,secondary_link,secondary
235399810,3,,nan,secondary_link,secondary
235400036,3,,Vòng xoay Lê Đại Hành,secondary,secondary
235400665,3,,Tạ Uyên,primary_link,primary
235400668,3,,Lê Đại Hành,primary_link,primary
235401054,3,,3 Tháng 2,primary_link,primary
235401058,2,,3 Tháng 2,primary,primary
235402133,2,,Cầu vượt Cây Gõ,primary,primary
235402136,2,,Cầu vượt Cây Gõ,primary,primary
235402138,2,,Cầu vượt Cây Gõ,primary,primary
235914034,4,,Trần Văn Giàu,tertiary,tertiary
235914036,4,,Đường A,tertiary,tertiary
235914374,4,,Cầu vượt Tân Tạo,tertiary,tertiary
235914375,4,,Trần Văn Giàu,tertiary,tertiary
235914462,4,,nan,unclassified,unclassified
235914464,4,,nan,tertiary_link,tertiary
235914465,4,,nan,tertiary_link,tertiary
236355915,4,,nan,unclassified,unclassified
236356166,4,,Số 7,tertiary,tertiary
236356261,4,,Vành Đai Trong,tertiary,tertiary
236357050,3,,nan,trunk_link,unknown
236357051,3,,nan,trunk_link,unknown
236357190,1,40.0,Võ Chí Công,trunk,trunk
236357191,1,40.0,Võ Chí Công,trunk,trunk
236357192,1,40.0,Võ Chí Công,trunk,trunk
236357195,1,40.0,Cầu Bà Cua,trunk,trunk
236361423,4,,Liên phường,tertiary,tertiary
236361431,4,,Liên phường,tertiary,tertiary
236502610,1,50.0,Xa Lộ Hà Nội,trunk,trunk
236507166,4,,Đại Lộ III,tertiary,tertiary
236507218,4,,nan,tertiary_link,tertiary
236507219,4,,nan,tertiary,tertiary
236668374,4,,Cầu vượt Tân Tạo,tertiary,tertiary
236668526,4,,Đường A,tertiary,tertiary
236668675,3,,Đường A,trunk_link,unknown
236676480,4,,Số 54,tertiary,tertiary
237480053,2,,Cộng Hòa,primary,primary
238522050,4,,Hương Lộ 2,tertiary,tertiary
238522098,3,,nan,secondary,secondary
238522099,3,50.0,nan,secondary_link,secondary
238522291,1,60.0,Cầu An Phú Đông 2,trunk,trunk
238522292,1,60.0,Quốc lộ 1,trunk,trunk
238522293,1,60.0,Quốc lộ 1,trunk,trunk
238522294,1,60.0,Cầu Ga 1B,trunk,trunk
238812965,4,,Quốc lộ 1,tertiary,tertiary
238812966,4,,Cầu Cả Bốn 1,tertiary,tertiary
238812967,4,,nan,tertiary,tertiary
238812968,4,,Cầu Rạch Sâu 1,tertiary,tertiary
238813135,4,,nan,tertiary,tertiary
238813136,4,,nan,tertiary,tertiary
238813137,4,,nan,tertiary,tertiary
238813138,3,,nan,primary_link,primary
238813139,2,,Nguyễn Oanh,primary,primary
238813141,4,,nan,tertiary,tertiary
238813142,2,,Hà Huy Giáp,primary,primary
238813261,2,,Cầu An Lộc,primary,primary
238813264,3,,nan,primary_link,primary
238813270,2,,Hà Huy Giáp,primary,primary
238813287,3,,nan,trunk_link,unknown
238916053,4,,Hà Huy Giáp,tertiary,tertiary
238916054,4,,Hà Huy Giáp,tertiary,tertiary
238916055,4,,Hà Huy Giáp,tertiary,tertiary
238916197,2,,Cầu vượt Ngã Tư Ga,primary,primary
238916198,2,,Hà Huy Giáp,primary,primary
238916259,3,,Hà Huy Giáp,primary_link,primary
238916260,4,,Hà Huy Giáp,tertiary,tertiary
238916263,4,,Cầu Ga 2,tertiary,tertiary
239030906,3,,Dương Bá Trạc,primary_link,primary
239030907,2,,Dương Bá Trạc,primary,primary
239031052,2,,Dương Bá Trạc,primary,primary
239031059,2,,Dương Bá Trạc,primary,primary
239031136,2,,Dương Bá Trạc,primary,primary
239031344,2,,Dương Bá Trạc,primary,primary
239031345,3,,Dương Bá Trạc,primary_link,primary
239031346,2,,Cầu Kênh Xáng,primary,primary
239157292,2,,Vòng xoay Ngã Sáu Nguyễ Thái Sơn,primary,primary
239382940,3,,nan,primary_link,primary
240891790,3,,Nguyễn Văn Linh,trunk_link,unknown
240891811,3,,Nguyễn Văn Linh,primary_link,primary
240901845,4,,Quang Trung,unclassified,unclassified
240901849,3,,Quang Trung,primary_link,primary
241071319,4,,Xóm Chiếu,unclassified,unclassified
241204939,4,,Đường B,unclassified,unclassified
241578431,3,,Tân Kỳ Tân Quý,secondary,secondary
241738593,3,,Phạm Văn Đồng,secondary,secondary
241738685,3,60.0,Phạm Văn Đồng,secondary,secondary
241738912,2,40.0,Phạm Văn Đồng,primary,primary
241738913,2,40.0,Cầu Rạch Lăng,primary,primary
241738915,3,40.0,Phạm Văn Đồng,secondary,secondary
241738917,3,40.0,Cầu Bình Lợi,secondary,secondary
241738918,2,40.0,Phạm Văn Đồng,primary,primary
241738919,3,,Đường số 20,secondary,secondary
241738920,2,40.0,Cầu Rạch Lăng,primary,primary
241998044,2,,Trường Chinh,primary,primary
241998145,4,,Lạc Long Quân,tertiary,tertiary
241999057,4,,Bảy Hiền,tertiary,tertiary
241999188,4,,Bàu Cát,tertiary_link,tertiary
241999189,4,,Bàu Cát,tertiary,tertiary
241999190,4,,Bàu Cát,tertiary,tertiary
241999191,4,,Bàu Cát,tertiary_link,tertiary
241999537,4,,Phạm Phú Thứ,tertiary,tertiary
242003621,4,,Lạc Long Quân,tertiary,tertiary
242003622,3,,Âu Cơ,secondary_link,secondary
242003623,3,,Âu Cơ,secondary,secondary
242003625,3,,Lạc Long Quân,secondary_link,secondary
242003626,4,,Lạc Long Quân,tertiary,tertiary
242003631,3,,Âu Cơ,secondary_link,secondary
242007102,4,,Đường số 1,tertiary,tertiary
242014077,3,,Trần Não,secondary,secondary
242172118,3,,nan,primary_link,primary
242172376,3,,nan,primary_link,primary
242172381,2,,Nguyễn Thái Sơn,primary,primary
242172562,2,,Nguyễn Tất Thành,primary,primary
242172563,2,,Nguyễn Tất Thành,primary,primary
242174439,4,,Đường số 20,unclassified,unclassified
242174801,4,,nan,unclassified,unclassified
242179160,2,40.0,Quốc Lộ 50,primary,primary
242307736,3,,nan,primary_link,primary
242307849,4,,Thành Thái,tertiary,tertiary
242307851,4,,Thành Thái,tertiary,tertiary
242307852,4,,Thành Thái,tertiary_link,tertiary
242309084,2,,Lý Thái Tổ,primary,primary
242554271,4,,Kênh Nước Đen,unclassified,unclassified
242554274,4,,Kênh Nước Đen,unclassified,unclassified
242554699,4,,Hiền Vương,tertiary,tertiary
242554735,4,,Đường số 3,unclassified,unclassified
242554737,4,,Đường số 8,unclassified,unclassified
242554941,4,,nan,tertiary,tertiary
242555431,3,,Tỉnh Lộ 10,secondary,secondary
242555484,3,,nan,secondary_link,secondary
242555485,3,,Trần Văn Giàu,secondary,secondary
242555486,3,,nan,secondary_link,secondary
242555487,3,,nan,secondary_link,secondary
242555488,3,,nan,secondary_link,secondary
242555809,3,,Cầu Bà Lát,secondary,secondary
242555810,4,,Láng Le Bàu Cò,tertiary,tertiary
244010160,3,,Nguyễn Hữu Thọ,secondary,secondary
244010161,3,,Nguyễn Hữu Thọ,secondary,secondary
244010162,3,,Nguyễn Hữu Thọ,secondary,secondary
244791388,3,,nan,primary_link,primary
245571623,4,,Lê Lai,tertiary,tertiary
245572262,4,,nan,tertiary_link,tertiary
245572768,4,,Nguyễn Lương Bằng,tertiary,tertiary
245572769,4,,Nguyễn Lương Bằng,tertiary,tertiary
249389138,4,,Cầu Phú Định,tertiary,tertiary
249389139,4,,Phú Định,tertiary,tertiary
251731298,4,,Cầu Số 6,tertiary_link,tertiary
251731299,4,,Cầu Số 6,tertiary_link,tertiary
251731300,4,,Cầu Số 7,tertiary_link,tertiary
251731301,4,,Cầu Số 7,tertiary_link,tertiary
253275100,4,,Tân Thuận,unclassified,unclassified
253275186,3,,Cộng Hoà,primary_link,primary
254032690,3,,Hậu Giang,secondary,secondary
255646387,2,,Cộng Hòa,primary,primary
255646388,2,,Cộng Hòa,primary,primary
255646389,2,,Cộng Hòa,primary,primary
255646390,2,,Cộng Hòa,primary,primary
255646465,2,,Cộng Hòa,primary,primary
255870458,2,,Quang Trung,primary,primary
255870459,2,,Quang Trung,primary,primary
255873640,1,,Vòng xoay Nguyễn Duy Trinh,trunk,trunk
255873687,2,40.0,Vòng xoay,primary,primary
255873688,2,50.0,Võ Chí Công,primary,primary
255873689,4,,Liên phường,tertiary,tertiary
255873690,3,40.0,Võ Chí Công,secondary,secondary
255873915,3,40.0,nan,motorway_link,unknown
255873916,3,40.0,nan,motorway_link,unknown
255873921,3,,nan,primary_link,primary
256399334,2,60.0,Nguyễn Văn Linh,primary,primary
256404531,3,,Hương Lộ 3,secondary,secondary
256404568,4,,Thạch Lam,tertiary,tertiary
256404572,4,,Nguyễn Lý,tertiary,tertiary
256404573,4,,Lê Quang Chiểu,unclassified,unclassified
256453281,3,,Lê Trọng Tấn,secondary,secondary
256453282,3,,Lê Trọng Tấn,secondary,secondary
256453283,3,,Lê Trọng Tấn,secondary,secondary
